연령계층별,시점,인구[천명],경제활동인구[천명],취업자[천명],실업자[천명],비경제활동인구[천명],경제활동참가율[%],실업률[%],고용률[%]
15 - 64세,2018.06 월,36787,25650.4,24662.4,988,11136.6,69.7,3.9,67
15 - 64세,2018.07 월,36787.2,25632.4,24631.4,1001,11154.8,69.7,3.9,67
15 - 64세,2018.08 월,36786.2,25547.9,24453.7,1094.2,11238.3,69.4,4.3,66.5
15 - 64세,2018.09 월,36786.5,25546,24565.6,980.4,11240.5,69.4,3.8,66.8
15 - 64세,2018.10 월,36785.6,25518.7,24587.9,930.9,11266.9,69.4,3.6,66.8
15 - 64세,2018.11 월,36782,25540.1,24671.3,868.9,11241.8,69.4,3.4,67.1
15 - 64세,2018.12 월,36787.8,25353.6,24454.7,898.9,11434.2,68.9,3.5,66.5
15 - 64세,2019.01 월,36766.2,25248.2,24246,1002.1,11518.1,68.7,4,65.9
15 - 64세,2019.02 월,36804.6,25331.3,24232.5,1098.8,11473.3,68.8,4.3,65.8
15 - 64세,2019.03 월,36806.5,25507.3,24375.8,1131.5,11299.2,69.3,4.4,66.2
15 - 64세,2019.04 월,36815.8,25683.9,24497.7,1186.2,11131.9,69.8,4.6,66.5
15 - 64세,2019.05 월,36807.2,25773.6,24691.8,1081.8,11033.6,70,4.2,67.1
15 - 64세,2019.06 월,36817.8,25802.2,24731.1,1071.1,11015.6,70.1,4.2,67.2
15 - 64세,2019.07 월,36814.4,25766.3,24720.3,1046,11048.1,70,4.1,67.1
15 - 64세,2019.08 월,36793,25485,24667.9,817.1,11307.9,69.3,3.2,67
15 - 64세,2019.09 월,36781.7,25525.4,24683.5,841.9,11256.4,69.4,3.3,67.1
15 - 64세,2019.10 월,36772.3,25575.2,24749,826.1,11197.1,69.6,3.2,67.3
15 - 64세,2019.11 월,36758.6,25586.4,24760.2,826.3,11172.2,69.6,3.2,67.4
15 - 64세,2019.12 월,36756.7,25479.9,24662.6,817.3,11276.9,69.3,3.2,67.1
15 - 64세,2020.01 월,36723.4,25385.3,24486.9,898.4,11338.1,69.1,3.5,66.7
15 - 64세,2020.02 월,36718.4,25346.9,24339.2,1007.7,11371.5,69,4,66.3
15 - 64세,2020.03 월,36694.6,25044.3,23982.4,1061.9,11650.3,68.3,4.2,65.4
15 - 64세,2020.04 월,36669.4,24940.5,23875.4,1065.1,11728.9,68,4.3,65.1
15 - 64세,2020.05 월,36663,25290.6,24113,1177.7,11372.4,69,4.7,65.8
15 - 64세,2020.06 월,36644.4,25314,24165.6,1148.4,11330.4,69.1,4.5,65.9
15 - 64세,2020.07 월,36628.3,25253,24191.1,1061.9,11375.3,68.9,4.2,66
15 - 64세,2020.08 월,36610,24960.6,24142.8,817.8,11649.4,68.2,3.3,65.9
15 - 64세,2020.09 월,36590.6,24989.9,24035.5,954.4,11600.7,68.3,3.8,65.7
15 - 64세,2020.10 월,36578,25069.5,24090.4,979.1,11508.6,68.5,3.9,65.9
15 - 64세,2020.11 월,36573.3,25175.3,24251.9,923.4,11398,68.8,3.7,66.3
15 - 64세,2020.12 월,36570,24832.2,23889.7,942.5,11737.8,67.9,3.8,65.3
15 - 64세,2021.01 월,36586.5,24680.7,23531.7,1149,11905.8,67.5,4.7,64.3
15 - 64세,2021.02 월,36570.2,24883.3,23706.8,1176.5,11687,68,4.7,64.8
15 - 64세,2021.03 월,36554.7,25136.6,24007.8,1128.8,11418,68.8,4.5,65.7
15 - 64세,2021.04 월,36539.5,25258,24190,1068,11281.6,69.1,4.2,66.2
15 - 64세,2021.05 월,36525.7,25488.2,24422.4,1065.8,11037.5,69.8,4.2,66.9
15 - 64세,2021.06 월,36509.6,25509.6,24488.5,1021.1,11000.1,69.9,4,67.1
15 - 64세,2021.07 월,36492.6,25358,24497.8,860.3,11134.5,69.5,3.4,67.1
15 - 64세,2021.08 월,36468.1,25117.2,24411.2,706,11350.9,68.9,2.8,66.9
15 - 64세,2021.09 월,36449.2,25198,24486.6,711.4,11251.3,69.1,2.8,67.2
15 - 64세,2021.10 월,36434.7,25241.3,24505.8,735.5,11193.5,69.3,2.9,67.3
15 - 64세,2021.11 월,36429,25298.4,24604.4,694.1,11130.6,69.4,2.7,67.5
15 - 64세,2021.12 월,36415.1,25209,24512,697,11206.1,69.2,2.8,67.3
15 - 64세,2022.01 월,36373.7,25137.1,24357.6,779.5,11236.6,69.1,3.1,67
15 - 64세,2022.02 월,36349.4,25287.6,24488,799.6,11061.8,69.6,3.2,67.4
15 - 64세,2022.03 월,36319,25439.4,24641.8,797.6,10879.6,70,3.1,67.8
15 - 64세,2022.04 월,36296,25623.1,24810.2,812.9,10672.8,70.6,3.2,68.4
15 - 64세,2022.05 월,36270.6,25920.1,25089.8,830.2,10350.5,71.5,3.2,69.2
15 - 64세,2022.06 월,36236.8,25867.8,25044.1,823.7,10369,71.4,3.2,69.1
15 - 64세,2022.07 월,36210.8,25802.7,25024.7,778,10408.1,71.3,3,69.1
15 - 64세,2022.08 월,36188.5,25522.4,24935.2,587.2,10666.1,70.5,2.3,68.9
15 - 64세,2022.09 월,36166.4,25591.6,24921.8,669.8,10574.8,70.8,2.6,68.9
15 - 64세,2022.10 월,36149.8,25567.5,24912.5,654.9,10582.4,70.7,2.6,68.9
15 - 64세,2022.11 월,36130.2,25556.7,24920.7,636,10573.4,70.7,2.5,69
15 - 64세,2022.12 월,36109.1,25359.1,24740.5,618.6,10750,70.2,2.4,68.5
15 - 64세,2023.01 월,36097,25216,24487.6,728.5,10880.9,69.9,2.9,67.8
15 - 64세,2023.02 월,36067.7,25292.7,24508.9,783.8,10775,70.1,3.1,68
15 - 64세,2023.03 월,36047.6,25530.1,24751.9,778.2,10517.5,70.8,3,68.7
15 - 64세,2023.04 월,36020.1,25601.8,24859.9,741.9,10418.3,71.1,2.9,69
15 - 64세,2023.05 월,35995.4,25886.4,25165.3,721.1,10109,71.9,2.8,69.9
15 - 64세,2023.06 월,35967.4,25884.4,25145.4,739,10083,72,2.9,69.9
15 - 64세,2023.07 월,35939.5,25761.1,25023.3,737.8,10178.4,71.7,2.9,69.6
15 - 64세,2023.08 월,35911.9,25536.9,24999.1,537.8,10375,71.1,2.1,69.6
15 - 64세,2023.09 월,35885,25598.3,24977.1,621.1,10286.7,71.3,2.4,69.6
15 - 64세,2023.10 월,35863.6,25594.8,25009.7,585.1,10268.9,71.4,2.3,69.7
15 - 64세,2023.11 월,35844.7,25603.7,24965.7,638,10241,71.4,2.5,69.6
15 - 64세,2023.12 월,35830.7,25459.1,24803.1,656,10371.6,71.1,2.6,69.2
15 - 64세,2024.01 월,35798.2,25333.7,24587.8,745.8,10464.5,70.8,2.9,68.7
15 - 64세,2024.02 월,35768.5,25355.7,24571,784.7,10412.8,70.9,3.1,68.7
15 - 64세,2024.03 월,35731.2,25505.9,24696.4,809.4,10225.4,71.4,3.2,69.1
15 - 64세,2024.04 월,35699.6,25647.5,24834.1,813.4,10052.1,71.8,3.2,69.6
15 - 24세,2000.01 월,7025.9,2433.5,2076.1,357.4,4592.4,34.6,14.7,29.5
15 - 24세,2000.02 월,7008.9,2414.9,2107.4,307.5,4594,34.5,12.7,30.1
15 - 24세,2000.03 월,6991.2,2268,1988.5,279.4,4723.2,32.4,12.3,28.4
15 - 24세,2000.04 월,6977.2,2239.5,1994,245.5,4737.7,32.1,11,28.6
15 - 24세,2000.05 월,6969.3,2267.7,2043.6,224.1,4701.6,32.5,9.9,29.3
15 - 24세,2000.06 월,6957.7,2215.3,1997.9,217.4,4742.4,31.8,9.8,28.7
15 - 24세,2000.07 월,6928.9,2396.6,2145.7,251,4532.2,34.6,10.5,31
15 - 24세,2000.08 월,6923.8,2310.8,2080.4,230.5,4613,33.4,10,30
15 - 24세,2000.09 월,6917.3,2209.4,2000.6,208.8,4707.9,31.9,9.5,28.9
15 - 24세,2000.10 월,6907,2226.8,2026.1,200.6,4680.2,32.2,9,29.3
15 - 24세,2000.11 월,6894,2244.4,2047.6,196.7,4649.7,32.6,8.8,29.7
15 - 24세,2000.12 월,6886.8,2314,2049.7,264.3,4572.8,33.6,11.4,29.8
15 - 24세,2001.01 월,6880.5,2376.6,2090.8,285.8,4503.9,34.5,12,30.4
15 - 24세,2001.02 월,6863.9,2330.2,2021.7,308.4,4533.7,33.9,13.2,29.5
15 - 24세,2001.03 월,6847.8,2266.6,1975.2,291.4,4581.2,33.1,12.9,28.8
15 - 24세,2001.04 월,6829.6,2273.1,2040.7,232.4,4556.5,33.3,10.2,29.9
15 - 24세,2001.05 월,6816.5,2264.8,2053.9,210.9,4551.6,33.2,9.3,30.1
15 - 24세,2001.06 월,6806.4,2273,2061.6,211.3,4533.5,33.4,9.3,30.3
15 - 24세,2001.07 월,6799.4,2409.4,2181.6,227.8,4390,35.4,9.5,32.1
15 - 24세,2001.08 월,6790.9,2279.6,2089.6,190,4511.3,33.6,8.3,30.8
15 - 24세,2001.09 월,6776.4,2198.3,2005.1,193.2,4578.1,32.4,8.8,29.6
15 - 24세,2001.10 월,6764.4,2199.9,2012.2,187.6,4564.5,32.5,8.5,29.7
15 - 24세,2001.11 월,6755.2,2253.9,2044.9,209,4501.2,33.4,9.3,30.3
15 - 24세,2001.12 월,6742.4,2314.4,2057.9,256.6,4428,34.3,11.1,30.5
15 - 24세,2002.01 월,6735.2,2455.6,2173.5,282.1,4279.6,36.5,11.5,32.3
15 - 24세,2002.02 월,6725.2,2430.3,2173.1,257.2,4294.9,36.1,10.6,32.3
15 - 24세,2002.03 월,6711.8,2293.7,2059.4,234.2,4418.2,34.2,10.2,30.7
15 - 24세,2002.04 월,6698.3,2327.6,2131.5,196,4370.7,34.7,8.4,31.8
15 - 24세,2002.05 월,6683.3,2310.4,2137.1,173.3,4372.9,34.6,7.5,32
15 - 24세,2002.06 월,6671.7,2259.9,2089,170.9,4411.9,33.9,7.6,31.3
15 - 24세,2002.07 월,6661.8,2411.1,2202,209.1,4250.7,36.2,8.7,33.1
15 - 24세,2002.08 월,6649.4,2281,2098,183,4368.4,34.3,8,31.6
15 - 24세,2002.09 월,6634.9,2182.4,2035.6,146.8,4452.5,32.9,6.7,30.7
15 - 24세,2002.10 월,6626.9,2162.9,2008.6,154.4,4464,32.6,7.1,30.3
15 - 24세,2002.11 월,6609.4,2207,2058.9,148,4402.5,33.4,6.7,31.2
15 - 24세,2002.12 월,6597.4,2263.1,2075.4,187.7,4334.3,34.3,8.3,31.5
15 - 24세,2003.01 월,6590.3,2356.1,2098.5,257.6,4234.2,35.8,10.9,31.8
15 - 24세,2003.02 월,6579.9,2321,2064.2,256.7,4258.9,35.3,11.1,31.4
15 - 24세,2003.03 월,6568.8,2216,1984.5,231.6,4352.8,33.7,10.5,30.2
15 - 24세,2003.04 월,6560.4,2203.2,2008.5,194.7,4357.2,33.6,8.8,30.6
15 - 24세,2003.05 월,6553.4,2175.2,1979.8,195.4,4378.2,33.2,9,30.2
15 - 24세,2003.06 월,6539,2211.7,1991.8,219.9,4327.2,33.8,9.9,30.5
15 - 24세,2003.07 월,6529.6,2398,2152.4,245.6,4131.7,36.7,10.2,33
15 - 24세,2003.08 월,6511.7,2274.1,2065.3,208.8,4237.6,34.9,9.2,31.7
15 - 24세,2003.09 월,6495.9,2137.3,1958.6,178.7,4358.6,32.9,8.4,30.2
15 - 24세,2003.10 월,6481.6,2168.1,1964.1,204,4313.4,33.5,9.4,30.3
15 - 24세,2003.11 월,6464.4,2201,1964.2,236.8,4263.4,34,10.8,30.4
15 - 24세,2003.12 월,6450.3,2303.2,2028.6,274.6,4147.1,35.7,11.9,31.4
15 - 24세,2004.01 월,6442.5,2373.9,2083.7,290.2,4068.6,36.8,12.2,32.3
15 - 24세,2004.02 월,6426.8,2300.3,2025,275.3,4126.5,35.8,12,31.5
15 - 24세,2004.03 월,6410.9,2206.6,1934.5,272.1,4204.3,34.4,12.3,30.2
15 - 24세,2004.04 월,6394.2,2187.8,1955.9,231.8,4206.5,34.2,10.6,30.6
15 - 24세,2004.05 월,6377.9,2223.9,1994.4,229.6,4154,34.9,10.3,31.3
15 - 24세,2004.06 월,6365.7,2227.1,1989.9,237.2,4138.5,35,10.7,31.3
15 - 24세,2004.07 월,6355.3,2363.5,2124.9,238.6,3991.8,37.2,10.1,33.4
15 - 24세,2004.08 월,6340.1,2150.9,1955.3,195.6,4189.2,33.9,9.1,30.8
15 - 24세,2004.09 월,6323.9,2166.6,1987.6,179,4157.3,34.3,8.3,31.4
15 - 24세,2004.10 월,6307.9,2178.2,1985.4,192.8,4129.7,34.5,8.9,31.5
15 - 24세,2004.11 월,6288.3,2175.3,1987.4,187.9,4113,34.6,8.6,31.6
15 - 24세,2004.12 월,6267.6,2222,1966.6,255.4,4045.6,35.5,11.5,31.4
15 - 24세,2005.01 월,6248.4,2255.8,1973.5,282.3,3992.6,36.1,12.5,31.6
15 - 24세,2005.02 월,6234.9,2194.3,1935.6,258.7,4040.6,35.2,11.8,31
15 - 24세,2005.03 월,6217.9,2108.8,1874.7,234.1,4109.1,33.9,11.1,30.2
15 - 24세,2005.04 월,6200.4,2068.1,1854.7,213.4,4132.4,33.4,10.3,29.9
15 - 24세,2005.05 월,6183.8,2086.5,1902.8,183.7,4097.3,33.7,8.8,30.8
15 - 24세,2005.06 월,6168.6,2100,1888.2,211.8,4068.6,34,10.1,30.6
15 - 24세,2005.07 월,6153,2253,2008,245,3900.1,36.6,10.9,32.6
15 - 24세,2005.08 월,6138.6,2050.3,1878.7,171.5,4088.4,33.4,8.4,30.6
15 - 24세,2005.09 월,6126.9,1936.7,1773.2,163.5,4190.1,31.6,8.4,28.9
15 - 24세,2005.10 월,6113.4,1946.9,1778.6,168.3,4166.5,31.8,8.6,29.1
15 - 24세,2005.11 월,6101,1936.5,1763.7,172.8,4164.5,31.7,8.9,28.9
15 - 24세,2005.12 월,6083.9,1956.9,1735.2,221.7,4126.9,32.2,11.3,28.5
15 - 24세,2006.01 월,6081.1,2038.7,1813.4,225.3,4042.4,33.5,11.1,29.8
15 - 24세,2006.02 월,6067.7,1968,1735.1,232.9,4099.7,32.4,11.8,28.6
15 - 24세,2006.03 월,6052.1,1890.8,1679.2,211.6,4161.3,31.2,11.2,27.7
15 - 24세,2006.04 월,6042.3,1874,1694.5,179.5,4168.2,31,9.6,28
15 - 24세,2006.05 월,6034.2,1857.9,1699.3,158.5,4176.4,30.8,8.5,28.2
15 - 24세,2006.06 월,6026.8,1868.9,1689.3,179.6,4157.9,31,9.6,28
15 - 24세,2006.07 월,6019.3,2004.6,1799.4,205.1,4014.8,33.3,10.2,29.9
15 - 24세,2006.08 월,6013.6,1839.9,1672.3,167.6,4173.7,30.6,9.1,27.8
15 - 24세,2006.09 월,6002.3,1737.3,1572.8,164.5,4265,28.9,9.5,26.2
15 - 24세,2006.10 월,5994.4,1736.8,1563.1,173.7,4257.6,29,10,26.1
15 - 24세,2006.11 월,5979.5,1736,1580,156.1,4243.4,29,9,26.4
15 - 24세,2006.12 월,5967.2,1776,1591.8,184.2,4191.3,29.8,10.4,26.7
15 - 24세,2007.01 월,5963.5,1894.9,1714.3,180.6,4068.7,31.8,9.5,28.7
15 - 24세,2007.02 월,5951.2,1811.7,1639.9,171.8,4139.5,30.4,9.5,27.6
15 - 24세,2007.03 월,5940.2,1665.4,1504,161.4,4274.7,28,9.7,25.3
15 - 24세,2007.04 월,5929.4,1689.1,1525.6,163.5,4240.3,28.5,9.7,25.7
15 - 24세,2007.05 월,5924.6,1708.4,1568,140.3,4216.3,28.8,8.2,26.5
15 - 24세,2007.06 월,5920.9,1697.3,1555,142.3,4223.5,28.7,8.4,26.3
15 - 24세,2007.07 월,5914.3,1848.4,1669.7,178.7,4065.9,31.3,9.7,28.2
15 - 24세,2007.08 월,5910.4,1707.9,1573,134.9,4202.5,28.9,7.9,26.6
15 - 24세,2007.09 월,5906.6,1582.2,1452,130.2,4324.4,26.8,8.2,24.6
15 - 24세,2007.10 월,5906.4,1615,1499,115.9,4291.5,27.3,7.2,25.4
15 - 24세,2007.11 월,5901.3,1635.6,1506.3,129.3,4265.7,27.7,7.9,25.5
15 - 24세,2007.12 월,5896.2,1611.7,1473.8,137.9,4284.5,27.3,8.6,25
15 - 24세,2008.01 월,5897.3,1702.4,1546,156.4,4194.8,28.9,9.2,26.2
15 - 24세,2008.02 월,5892.1,1601.8,1453.3,148.5,4290.3,27.2,9.3,24.7
15 - 24세,2008.03 월,5885.1,1543.1,1390.8,152.2,4342,26.2,9.9,23.6
15 - 24세,2008.04 월,5878.5,1573.1,1434.6,138.5,4305.4,26.8,8.8,24.4
15 - 24세,2008.05 월,5872.7,1606.6,1474.5,132.1,4266.2,27.4,8.2,25.1
15 - 24세,2008.06 월,5868.2,1585.5,1409.4,176.2,4282.7,27,11.1,24
15 - 24세,2008.07 월,5870.7,1677.7,1503.4,174.3,4193,28.6,10.4,25.6
15 - 24세,2008.08 월,5871.5,1578,1431.9,146.1,4293.5,26.9,9.3,24.4
15 - 24세,2008.09 월,5871.7,1415.1,1309.1,105.9,4456.6,24.1,7.5,22.3
15 - 24세,2008.10 월,5871.2,1394.1,1284.9,109.2,4477,23.7,7.8,21.9
15 - 24세,2008.11 월,5875.2,1405.9,1286.1,119.8,4469.4,23.9,8.5,21.9
15 - 24세,2008.12 월,5877,1441.6,1281.2,160.4,4435.4,24.5,11.1,21.8
15 - 24세,2009.01 월,5896.1,1501.6,1333.8,167.9,4394.5,25.5,11.2,22.6
15 - 24세,2009.02 월,5893.1,1458.9,1302.1,156.8,4434.2,24.8,10.7,22.1
15 - 24세,2009.03 월,5889,1375.1,1230,145.1,4513.9,23.4,10.6,20.9
15 - 24세,2009.04 월,5886.5,1450.3,1315.2,135.1,4436.3,24.6,9.3,22.3
15 - 24세,2009.05 월,5888.3,1487.2,1352.4,134.8,4401.1,25.3,9.1,23
15 - 24세,2009.06 월,5889.7,1531.9,1366,165.9,4357.7,26,10.8,23.2
15 - 24세,2009.07 월,5894.2,1647.5,1472.4,175.1,4246.6,28,10.6,25
15 - 24세,2009.08 월,5899.9,1554.9,1411.8,143.1,4344.9,26.4,9.2,23.9
15 - 24세,2009.09 월,5899.8,1438.4,1315.1,123.3,4461.4,24.4,8.6,22.3
15 - 24세,2009.10 월,5900.4,1385.9,1270.7,115.2,4514.5,23.5,8.3,21.5
15 - 24세,2009.11 월,5903.5,1446.4,1307.8,138.6,4457.1,24.5,9.6,22.2
15 - 24세,2009.12 월,5905.3,1477.2,1329,148.2,4428.1,25,10,22.5
15 - 24세,2010.01 월,5935.7,1601.8,1394.6,207.2,4334,27,12.9,23.5
15 - 24세,2010.02 월,5934.9,1527.4,1338.3,189.2,4407.4,25.7,12.4,22.5
15 - 24세,2010.03 월,5935.3,1429.6,1270.2,159.3,4505.7,24.1,11.1,21.4
15 - 24세,2010.04 월,5934.7,1459.4,1306.2,153.2,4475.3,24.6,10.5,22
15 - 24세,2010.05 월,5941.1,1515.4,1402.7,112.6,4425.7,25.5,7.4,23.6
15 - 24세,2010.06 월,5944.3,1527.4,1354.4,173.1,4416.9,25.7,11.3,22.8
15 - 24세,2010.07 월,5955.1,1676.5,1507.9,168.5,4278.6,28.2,10.1,25.3
15 - 24세,2010.08 월,5961.3,1493.5,1375.1,118.4,4467.8,25.1,7.9,23.1
15 - 24세,2010.09 월,5963.1,1418.5,1306.9,111.6,4544.6,23.8,7.9,21.9
15 - 24세,2010.10 월,5967.3,1411.1,1303.8,107.3,4556.2,23.6,7.6,21.8
15 - 24세,2010.11 월,5975.8,1452.3,1355.1,97.1,4523.6,24.3,6.7,22.7
15 - 24세,2010.12 월,5990.3,1518.6,1359.1,159.5,4471.7,25.4,10.5,22.7
15 - 24세,2011.01 월,6026.1,1622.3,1438.2,184.2,4403.7,26.9,11.4,23.9
15 - 24세,2011.02 월,6029.1,1551.7,1380.6,171.1,4477.4,25.7,11,22.9
15 - 24세,2011.03 월,6035.1,1512.4,1338.8,173.6,4522.7,25.1,11.5,22.2
15 - 24세,2011.04 월,6037.4,1499.9,1351.2,148.6,4537.5,24.8,9.9,22.4
15 - 24세,2011.05 월,6051.2,1532.8,1415.8,117,4518.3,25.3,7.6,23.4
15 - 24세,2011.06 월,6048.8,1544.7,1384.8,159.9,4504,25.5,10.4,22.9
15 - 24세,2011.07 월,6056.8,1696.9,1508.4,188.5,4359.9,28,11.1,24.9
15 - 24세,2011.08 월,6061.5,1566,1441.9,124.1,4495.5,25.8,7.9,23.8
15 - 24세,2011.09 월,6058.4,1450.5,1333.7,116.7,4607.9,23.9,8,22
15 - 24세,2011.10 월,6060.3,1489,1366.1,122.9,4571.3,24.6,8.3,22.5
15 - 24세,2011.11 월,6069.8,1503,1376,126.9,4566.8,24.8,8.4,22.7
15 - 24세,2011.12 월,6100.1,1563.2,1406.8,156.5,4536.9,25.6,10,23.1
15 - 24세,2012.01 월,6093.9,1660.7,1489.8,170.9,4433.2,27.3,10.3,24.4
15 - 24세,2012.02 월,6099.5,1611,1448.1,163,4488.5,26.4,10.1,23.7
15 - 24세,2012.03 월,6103,1546.5,1387,159.5,4556.4,25.3,10.3,22.7
15 - 24세,2012.04 월,6103,1617.7,1458.4,159.2,4485.4,26.5,9.8,23.9
15 - 24세,2012.05 월,6114.6,1657.2,1503.3,153.9,4457.5,27.1,9.3,24.6
15 - 24세,2012.06 월,6111.3,1635.3,1482.5,152.8,4476,26.8,9.3,24.3
15 - 24세,2012.07 월,6116.9,1771.9,1600.4,171.5,4345,29,9.7,26.2
15 - 24세,2012.08 월,6117.7,1634.6,1508.7,126,4483.1,26.7,7.7,24.7
15 - 24세,2012.09 월,6115.5,1559.2,1441.5,117.7,4556.4,25.5,7.5,23.6
15 - 24세,2012.10 월,6114.1,1530.5,1420.8,109.6,4583.6,25,7.2,23.2
15 - 24세,2012.11 월,6121.4,1562.6,1450.9,111.6,4558.8,25.5,7.1,23.7
15 - 24세,2012.12 월,6149.9,1618.7,1466,152.6,4531.2,26.3,9.4,23.8
15 - 24세,2013.01 월,6144.5,1663.7,1510.3,153.4,4480.8,27.1,9.2,24.6
15 - 24세,2013.02 월,6153.8,1612.8,1441.5,171.2,4541,26.2,10.6,23.4
15 - 24세,2013.03 월,6151.7,1552.2,1380.6,171.6,4599.5,25.2,11.1,22.4
15 - 24세,2013.04 월,6154.2,1567.8,1400.6,167.2,4586.4,25.5,10.7,22.8
15 - 24세,2013.05 월,6159.3,1613.1,1476.4,136.8,4546.2,26.2,8.5,24
15 - 24세,2013.06 월,6167.8,1631.5,1487.3,144.2,4536.3,26.5,8.8,24.1
15 - 24세,2013.07 월,6171.6,1745.3,1562.6,182.7,4426.3,28.3,10.5,25.3
15 - 24세,2013.08 월,6172.4,1633.9,1491.7,142.1,4538.6,26.5,8.7,24.2
15 - 24세,2013.09 월,6173.7,1608.2,1479.5,128.7,4565.4,26,8,24
15 - 24세,2013.10 월,6174.7,1589.9,1458.5,131.3,4584.8,25.7,8.3,23.6
15 - 24세,2013.11 월,6177.7,1625,1503.5,121.5,4552.8,26.3,7.5,24.3
15 - 24세,2013.12 월,6180.3,1687.6,1514.7,172.9,4492.8,27.3,10.2,24.5
15 - 24세,2014.01 월,6178.1,1795.8,1595.6,200.2,4382.4,29.1,11.1,25.8
15 - 24세,2014.02 월,6181.4,1815.7,1590.4,225.3,4365.8,29.4,12.4,25.7
15 - 24세,2014.03 월,6180.8,1661.4,1472.2,189.1,4519.5,26.9,11.4,23.8
15 - 24세,2014.04 월,6180.9,1700.3,1516.4,183.9,4480.7,27.5,10.8,24.5
15 - 24세,2014.05 월,6182.9,1703.1,1543.1,160,4479.8,27.5,9.4,25
15 - 24세,2014.06 월,6183.9,1753.6,1569.1,184.5,4430.3,28.4,10.5,25.4
15 - 24세,2014.07 월,6181.6,1891.2,1705.7,185.5,4290.4,30.6,9.8,27.6
15 - 24세,2014.08 월,6183.2,1836.3,1681,155.3,4346.9,29.7,8.5,27.2
15 - 24세,2014.09 월,6181,1740.6,1585,155.6,4440.4,28.2,8.9,25.6
15 - 24세,2014.10 월,6175.2,1714.8,1568.3,146.5,4460.4,27.8,8.5,25.4
15 - 24세,2014.11 월,6174.7,1715.4,1569.8,145.6,4459.4,27.8,8.5,25.4
15 - 24세,2014.12 월,6172.4,1770.1,1586.6,183.4,4402.3,28.7,10.4,25.7
15 - 24세,2015.01 월,6170.6,1859,1646.5,212.5,4311.6,30.1,11.4,26.7
15 - 24세,2015.02 월,6172,1887.1,1632.3,254.8,4284.9,30.6,13.5,26.4
15 - 24세,2015.03 월,6169.8,1771,1553.2,217.8,4398.8,28.7,12.3,25.2
15 - 24세,2015.04 월,6170.1,1835.3,1625.2,210.1,4334.8,29.7,11.4,26.3
15 - 24세,2015.05 월,6168.9,1867.5,1687.9,179.6,4301.4,30.3,9.6,27.4
15 - 24세,2015.06 월,6167.8,1870.1,1637.5,232.6,4297.7,30.3,12.4,26.5
15 - 24세,2015.07 월,6165,1930.4,1719.9,210.5,4234.6,31.3,10.9,27.9
15 - 24세,2015.08 월,6161.4,1858.3,1701.2,157.1,4303.1,30.2,8.5,27.6
15 - 24세,2015.09 월,6159.1,1805.6,1646.2,159.4,4353.4,29.3,8.8,26.7
15 - 24세,2015.10 월,6154,1797.2,1646.1,151.1,4356.8,29.2,8.4,26.7
15 - 24세,2015.11 월,6149.4,1792.4,1629.3,163,4357.1,29.1,9.1,26.5
15 - 24세,2015.12 월,6146.9,1817.4,1641.8,175.5,4329.6,29.6,9.7,26.7
15 - 24세,2016.01 월,6143.5,1837.3,1634.2,203,4306.3,29.9,11,26.6
15 - 24세,2016.02 월,6140.9,1886.1,1634.3,251.8,4254.8,30.7,13.4,26.6
15 - 24세,2016.03 월,6141.5,1829.9,1582.3,247.5,4311.7,29.8,13.5,25.8
15 - 24세,2016.04 월,6137.7,1821.7,1609.5,212.2,4316,29.7,11.6,26.2
15 - 24세,2016.05 월,6137.5,1861.1,1669.9,191.3,4276.3,30.3,10.3,27.2
15 - 24세,2016.06 월,6132.2,1903.5,1684.9,218.6,4228.7,31,11.5,27.5
15 - 24세,2016.07 월,6120.9,1931.8,1726.8,205,4189.1,31.6,10.6,28.2
15 - 24세,2016.08 월,6105.2,1891.4,1703,188.5,4213.7,31,10,27.9
15 - 24세,2016.09 월,6089.7,1827,1638.6,188.4,4262.8,30,10.3,26.9
15 - 24세,2016.10 월,6074.4,1787.3,1622.2,165,4287.1,29.4,9.2,26.7
15 - 24세,2016.11 월,6058.7,1742.6,1603.8,138.8,4316.1,28.8,8,26.5
15 - 24세,2016.12 월,6042.9,1793.2,1641.5,151.7,4249.8,29.7,8.5,27.2
15 - 24세,2017.01 월,6034.7,1797.4,1635.4,162,4237.3,29.8,9,27.1
15 - 24세,2017.02 월,6020.3,1844.2,1596.8,247.4,4176.1,30.6,13.4,26.5
15 - 24세,2017.03 월,6006.5,1814.3,1589.1,225.2,4192.2,30.2,12.4,26.5
15 - 24세,2017.04 월,5990.4,1865.1,1636.9,228.2,4125.2,31.1,12.2,27.3
15 - 24세,2017.05 월,5978.6,1873.4,1681.5,191.9,4105.2,31.3,10.2,28.1
15 - 24세,2017.06 월,5959.7,1858,1652.3,205.8,4101.7,31.2,11.1,27.7
15 - 24세,2017.07 월,5940.3,1900.1,1721,179.2,4040.1,32,9.4,29
15 - 24세,2017.08 월,5920.6,1830.5,1659.1,171.4,4090,30.9,9.4,28
15 - 24세,2017.09 월,5899,1751.8,1591.7,160.1,4147.3,29.7,9.1,27
15 - 24세,2017.10 월,5884,1693.6,1542.7,150.8,4190.4,28.8,8.9,26.2
15 - 24세,2017.11 월,5867.4,1682.1,1533.3,148.8,4185.3,28.7,8.8,26.1
15 - 24세,2017.12 월,5846.3,1701.4,1539.3,162.1,4144.9,29.1,9.5,26.3
